"ID","Meta: _thumbnail_id","Заголовок","Описание","Кратк.Описание.","Тип","Статус","Обычная цена","Цена продажи","Артикул","Управление запасами","Количество в запасе","Статус запасов",
12773,,МС63/40х1200-4.11.1(1510),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12776,,МС80/50х320-4.21(522),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12779,,МС80/63х1000-4.11(1365),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12782,,МС125/80х938-4.11(1322),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12788,,МС125/80х720-4.11(1080),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12791,,МС140/70х400-3.11(804),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12794,,МС125/56х450-3.11(865),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12797,,МС125/63х500-3.11(926),,,"simple, downloadable, virtual",1,3,0,,0,0,1
12800,,МС125/63х1000-3.11(1420),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12803,,МС100/63х400-3.11.6(900),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12806,,МС100/63х280-3.11.6(620),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12809,,МС50/30х250-3.15(500)(002),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12812,,МС80/40х190-3.11(480)(002),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12815,,МС80/40х251-3.11.1(529)(002),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12818,,МС80/40х251-3.11.1(529)(01)(002),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12821,,МС80/50х1400-3.55.2(1855)(002),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12824,,МС100/50х1010-3.35.1(690)(002),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12827,,МС100/50х1010-3.35.1(690)(01)(002) ,,,"simple, downloadable, virtual",1,500,0,,0,0,1
12830,,МС100/50х284-3.41.1(620)(002),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12833,,МС100/50х284-3.41.1(620)(01)(002),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12836,,МС100/50х440-3.35.1(640)(002),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12839,,МС125/70х400-3.11(862)(002),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12842,,МС125/70х400-3.11.3(862)(002),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12845,,МС63/30х150-3.14.3(390)(002),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12848,,МС80/40х100-3.14.3(470)(002),,,"simple, downloadable, virtual",1,500,0,,0,0,1
